application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
4504,1,True,3.39,Humanities,Unknown,750.0,4.0,Health Care,1
4505,0,True,3.36,STEM,Unknown,710.0,4.0,Other,1
4506,1,True,3.44,Humanities,Unknown,750.0,5.0,Other,0
4507,0,False,2.91,STEM,White,610.0,6.0,Technology,0
4508,1,False,3.18,Business,White,680.0,4.0,Other,0
4509,0,False,3.42,Business,Asian,650.0,3.0,Technology,0
4510,1,False,3.27,Humanities,Asian,720.0,5.0,Nonprofit/Gov,1
4511,1,False,3.24,Humanities,White,710.0,6.0,Nonprofit/Gov,0
4512,0,False,3.39,STEM,Asian,750.0,6.0,Investment Banking,0
4513,1,False,3.33,Humanities,White,660.0,7.0,Consulting,0
4514,0,False,3.29,Humanities,White,660.0,5.0,Technology,0
4515,1,True,3.25,Humanities,Unknown,690.0,5.0,Media/Entertainment,0
4516,1,False,3.24,Business,Asian,730.0,6.0,Investment Management,0
4517,1,False,3.09,Business,Black,570.0,5.0,Consulting,0
4518,1,False,3.51,Humanities,White,740.0,6.0,Investment Banking,0
4519,0,False,3.28,Business,Asian,690.0,5.0,Nonprofit/Gov,0
4520,1,True,2.99,STEM,Unknown,600.0,6.0,Nonprofit/Gov,0
4521,0,True,3.16,STEM,Unknown,600.0,6.0,Real Estate,0
4522,1,False,3.13,STEM,Black,630.0,4.0,Consulting,0
4523,1,False,3.18,Business,White,660.0,5.0,Nonprofit/Gov,0
4524,0,False,3.08,Humanities,Black,620.0,4.0,PE/VC,0
4525,0,False,3.51,Humanities,Asian,710.0,6.0,Consulting,0
4526,1,True,3.36,Humanities,Unknown,730.0,5.0,Media/Entertainment,0
4527,1,False,3.16,Business,Hispanic,680.0,5.0,Health Care,0
4528,0,False,3.17,Business,Hispanic,570.0,5.0,Technology,0
4529,1,True,3.39,Business,Unknown,590.0,5.0,Health Care,0
4530,1,False,3.15,STEM,White,620.0,4.0,Real Estate,0
4531,1,True,3.17,STEM,Unknown,620.0,6.0,Technology,0
4532,1,False,3.16,Business,Black,590.0,5.0,Investment Banking,0
4533,0,True,3.19,STEM,Unknown,630.0,6.0,Consulting,0
4534,1,False,3.12,Business,Black,660.0,7.0,Consulting,0
4535,1,False,3.4,Business,White,650.0,7.0,Consulting,0
4536,1,True,3.33,STEM,Unknown,640.0,4.0,Financial Services,0
4537,1,False,3.1,Business,Black,620.0,6.0,Consulting,0
4538,1,True,3.01,Humanities,Unknown,570.0,4.0,Technology,0
4539,1,False,3.23,Humanities,Asian,600.0,4.0,Health Care,0
4540,1,True,3.35,Humanities,Unknown,660.0,6.0,Nonprofit/Gov,1
4541,0,True,3.11,Business,Unknown,590.0,5.0,Health Care,0
4542,0,False,3.27,STEM,White,660.0,5.0,Financial Services,0
4543,0,True,3.39,Humanities,Unknown,600.0,5.0,Investment Banking,0
4544,1,False,3.19,Business,White,680.0,4.0,Technology,0
4545,1,False,3.3,Business,White,630.0,7.0,Consulting,0
4546,1,False,3.29,Business,White,670.0,5.0,Nonprofit/Gov,1
4547,0,False,3.13,STEM,Black,570.0,5.0,Financial Services,0
4548,1,True,3.21,Humanities,Unknown,630.0,2.0,Nonprofit/Gov,0
4549,1,True,3.11,Business,Unknown,650.0,7.0,Nonprofit/Gov,0
4550,1,False,3.09,STEM,White,620.0,5.0,Nonprofit/Gov,0
4551,1,False,3.38,Business,Hispanic,680.0,5.0,Consulting,0
4552,1,False,3.2,STEM,Black,640.0,5.0,Consulting,0
4553,1,False,3.44,Humanities,Hispanic,620.0,6.0,PE/VC,0
4554,1,True,3.21,STEM,Unknown,650.0,5.0,PE/VC,0
4555,0,False,3.11,STEM,Asian,670.0,6.0,Real Estate,0
4556,1,False,3.21,STEM,White,620.0,6.0,Investment Banking,0
4557,0,False,3.48,STEM,Black,760.0,5.0,Consulting,0
4558,1,False,3.34,STEM,Hispanic,720.0,3.0,Financial Services,0
4559,0,True,3.7,Business,Unknown,740.0,5.0,PE/VC,1
4560,0,False,3.24,Humanities,Asian,690.0,4.0,Investment Banking,0
4561,1,True,3.12,Humanities,Unknown,630.0,5.0,Other,0
4562,0,True,3.34,Business,Unknown,730.0,5.0,Other,1
4563,0,False,3.18,Humanities,Other,710.0,6.0,PE/VC,0
4564,1,False,3.29,Business,White,650.0,4.0,Consulting,0
4565,0,True,3.37,Humanities,Unknown,650.0,7.0,Investment Banking,0
4566,1,False,3.27,STEM,Hispanic,680.0,6.0,Nonprofit/Gov,0
4567,0,True,3.19,STEM,Unknown,600.0,5.0,Technology,0
4568,1,False,3.21,Humanities,Black,670.0,3.0,Other,0
4570,1,False,3.13,STEM,White,610.0,3.0,Consulting,0
4571,1,False,3.4,Business,Asian,650.0,7.0,PE/VC,0
4572,1,True,2.99,STEM,Unknown,600.0,4.0,Nonprofit/Gov,0
4573,0,False,2.96,STEM,Hispanic,570.0,6.0,PE/VC,0
4574,1,True,2.97,Humanities,Unknown,580.0,5.0,Investment Management,0
4575,0,False,2.99,Business,White,570.0,4.0,Consulting,0
4576,0,False,3.22,Humanities,White,630.0,5.0,Other,0
4577,1,False,3.07,Humanities,White,570.0,6.0,Technology,0
4578,0,False,2.94,STEM,Asian,570.0,5.0,Nonprofit/Gov,0
4579,1,False,3.05,Humanities,White,610.0,6.0,Technology,0
4580,1,False,3.07,Business,Hispanic,570.0,5.0,PE/VC,0
4581,1,False,3.37,STEM,Asian,660.0,7.0,PE/VC,0
4582,1,False,2.96,STEM,White,570.0,6.0,Nonprofit/Gov,0
4583,0,True,3.16,Humanities,Unknown,620.0,6.0,Consulting,0
4584,1,False,3.29,STEM,White,660.0,3.0,Consulting,1
4585,1,False,3.36,Humanities,White,640.0,6.0,PE/VC,0
4586,1,False,3.23,Business,Hispanic,650.0,6.0,Nonprofit/Gov,0
4587,1,False,3.26,Humanities,Black,630.0,6.0,PE/VC,0
4588,1,True,3.21,Humanities,Unknown,620.0,4.0,Consulting,0
4589,1,True,3.16,Business,Unknown,640.0,5.0,Consulting,0
4590,1,True,3.26,STEM,Unknown,680.0,7.0,Nonprofit/Gov,0
4591,1,False,3.28,STEM,Black,660.0,5.0,Consulting,0
4592,0,False,3.29,Humanities,White,680.0,5.0,Financial Services,0
4593,1,False,3.37,Business,Asian,630.0,6.0,Investment Banking,0
4594,1,False,3.12,STEM,Hispanic,630.0,5.0,Health Care,0
4595,1,False,3.34,Business,Asian,660.0,5.0,PE/VC,0
4596,0,True,3.12,Humanities,Unknown,650.0,7.0,Nonprofit/Gov,0
4597,1,True,3.51,Humanities,Unknown,720.0,4.0,Other,1
4598,0,True,3.13,Humanities,Unknown,620.0,4.0,Investment Banking,0
4599,1,False,3.33,STEM,Black,690.0,4.0,PE/VC,0
4600,0,False,3.21,STEM,Asian,570.0,6.0,Nonprofit/Gov,0
4601,0,False,3.11,Business,Black,630.0,4.0,CPG,0
4602,1,False,3.21,Business,Black,680.0,6.0,Consulting,1
4603,0,False,3.25,STEM,Black,650.0,6.0,Investment Management,0
4604,1,False,3.31,Humanities,White,570.0,4.0,Technology,0
4605,1,False,3.48,Business,Black,640.0,3.0,Consulting,0
4606,0,False,3.17,STEM,Black,620.0,6.0,Nonprofit/Gov,0
4607,0,True,3.24,Humanities,Unknown,640.0,5.0,Consulting,0
4608,1,False,3.17,STEM,White,650.0,5.0,Consulting,0
4609,1,False,3.19,STEM,White,640.0,6.0,PE/VC,0
4610,1,False,3.26,Humanities,Black,640.0,5.0,Nonprofit/Gov,0
4611,0,False,2.89,STEM,Asian,590.0,4.0,Consulting,0
4612,1,False,3.35,Humanities,Hispanic,700.0,5.0,Nonprofit/Gov,1
4613,0,True,3.54,STEM,Unknown,680.0,6.0,Consulting,1
4614,1,True,3.04,Business,Unknown,570.0,6.0,Real Estate,0
4615,0,False,3.26,Humanities,Hispanic,640.0,6.0,Technology,0
4616,1,False,3.26,Humanities,Hispanic,620.0,6.0,Health Care,0
4617,0,False,3.08,Humanities,White,600.0,4.0,Financial Services,0
4618,1,False,3.06,STEM,White,620.0,6.0,PE/VC,0
4619,0,False,3.51,Business,Other,710.0,4.0,Real Estate,0
4620,0,False,3.27,Business,Asian,620.0,6.0,Real Estate,0
4621,1,False,3.48,Business,White,740.0,4.0,Consulting,0
4622,1,True,3.43,STEM,Unknown,670.0,4.0,Technology,1
4623,1,False,3.29,STEM,Asian,620.0,5.0,PE/VC,0
4624,1,False,3.32,Business,Black,750.0,5.0,Nonprofit/Gov,0
4625,1,True,3.24,STEM,Unknown,650.0,5.0,Other,0
4626,0,False,3.33,STEM,Black,580.0,5.0,Other,0
4627,0,False,3.23,STEM,Asian,640.0,5.0,Energy,0
4628,1,True,3.19,Business,Unknown,650.0,6.0,PE/VC,0
4629,0,False,3.05,Humanities,White,610.0,4.0,Technology,0
4630,0,False,3.32,Humanities,Black,620.0,4.0,PE/VC,0
4631,1,False,3.21,Business,Asian,620.0,7.0,Nonprofit/Gov,0
4632,0,True,3.33,Humanities,Unknown,650.0,5.0,Consulting,0
4633,1,False,3.32,Humanities,White,640.0,4.0,Nonprofit/Gov,0
4634,0,False,3.23,STEM,Asian,690.0,4.0,PE/VC,0
4635,1,False,3.2,Humanities,Asian,650.0,5.0,Financial Services,0
4636,1,True,3.01,STEM,Unknown,580.0,7.0,Consulting,0
4637,0,False,3.43,STEM,Asian,600.0,4.0,Other,0
4638,0,False,3.48,Business,Other,700.0,5.0,Consulting,0
4639,1,False,3.4,STEM,White,730.0,6.0,Consulting,0
4640,1,False,3.02,Business,Hispanic,580.0,7.0,PE/VC,0
4641,1,False,3.17,Humanities,White,640.0,4.0,Technology,0
4642,1,False,3.41,Business,Asian,730.0,5.0,PE/VC,1
4643,0,False,3.22,Humanities,White,610.0,4.0,Consulting,0
4644,0,True,3.09,Humanities,Unknown,660.0,7.0,Health Care,0
4645,0,False,3.3,Business,Asian,780.0,5.0,Other,0
4646,0,True,3.19,Humanities,Unknown,660.0,6.0,PE/VC,0
4647,1,True,3.37,Business,Unknown,680.0,7.0,Financial Services,0
4648,1,False,3.26,Business,Black,630.0,6.0,Other,0
4649,0,False,3.1,STEM,Black,590.0,4.0,Consulting,0
4650,0,True,2.96,Humanities,Unknown,610.0,5.0,Consulting,0
4651,1,False,3.03,STEM,Asian,570.0,4.0,PE/VC,0
4652,1,True,3.45,Business,Unknown,640.0,3.0,Nonprofit/Gov,0
4653,1,False,3.18,Humanities,Asian,660.0,6.0,Nonprofit/Gov,0
4654,1,True,3.44,STEM,Unknown,750.0,5.0,Other,0
4655,1,False,3.34,Business,Asian,700.0,7.0,Consulting,1
4656,1,False,3.25,Humanities,White,680.0,4.0,Consulting,0
4657,1,False,3.13,Business,Hispanic,700.0,5.0,Health Care,0
4658,1,False,3.39,Business,White,710.0,5.0,Nonprofit/Gov,1
4659,0,False,3.33,Humanities,Asian,680.0,6.0,PE/VC,1
4660,1,False,3.31,Business,Other,620.0,4.0,Nonprofit/Gov,0
4661,1,False,3.16,STEM,Asian,570.0,5.0,Consulting,0
4662,0,False,3.02,Business,White,590.0,6.0,Technology,0
4663,1,False,3.43,STEM,Hispanic,640.0,3.0,Consulting,0
4664,1,False,3.13,STEM,Black,670.0,6.0,Investment Management,0
4665,0,False,3.25,Humanities,Other,570.0,6.0,PE/VC,0
4666,1,True,3.19,Humanities,Unknown,650.0,6.0,Consulting,0
4667,0,True,3.38,STEM,Unknown,640.0,4.0,Nonprofit/Gov,0
4668,1,False,3.36,Humanities,Asian,660.0,4.0,Financial Services,0
4669,1,False,3.12,Humanities,Asian,570.0,5.0,Technology,0
4670,1,False,3.5,STEM,Asian,690.0,3.0,Other,1
4671,0,False,3.28,Business,Hispanic,590.0,6.0,Financial Services,0
4672,0,False,3.22,Business,White,570.0,6.0,Consulting,0
4673,0,False,3.02,STEM,Hispanic,570.0,7.0,Technology,0
4674,0,False,3.22,STEM,Asian,660.0,4.0,PE/VC,0
4675,0,False,3.22,Business,White,710.0,3.0,Consulting,0
4676,0,False,3.15,Humanities,White,600.0,5.0,Other,0
4677,1,False,3.01,STEM,Black,620.0,7.0,Health Care,0
4678,1,True,3.25,Business,Unknown,710.0,5.0,Other,0
4679,0,True,3.19,STEM,Unknown,660.0,6.0,Nonprofit/Gov,0
4681,1,True,3.39,Business,Unknown,780.0,5.0,Technology,0
4682,1,True,3.41,STEM,Unknown,700.0,3.0,PE/VC,0
4683,0,True,3.17,STEM,Unknown,650.0,4.0,Technology,0
4684,1,False,2.98,Business,Black,570.0,5.0,Financial Services,0
4685,1,True,3.19,STEM,Unknown,720.0,5.0,Consulting,0
4686,1,True,3.33,Business,Unknown,600.0,4.0,Financial Services,0
4687,0,False,3.31,STEM,Other,640.0,5.0,Consulting,0
4688,1,False,3.11,Business,White,570.0,5.0,Consulting,0
4689,0,False,3.4,Humanities,Black,750.0,6.0,PE/VC,0
4690,0,False,3.34,STEM,Asian,690.0,6.0,PE/VC,0
4691,1,False,3.41,STEM,Black,670.0,6.0,Nonprofit/Gov,0
4692,1,True,2.94,Humanities,Unknown,570.0,6.0,Health Care,0
4693,1,False,3.06,Humanities,White,590.0,7.0,Consulting,0
4694,1,True,3.29,STEM,Unknown,670.0,4.0,PE/VC,0
4695,0,False,2.96,STEM,Black,630.0,5.0,Nonprofit/Gov,0
4696,1,False,3.28,Business,Black,720.0,5.0,Consulting,1
4697,1,False,3.22,Humanities,Hispanic,760.0,6.0,Technology,0
4698,1,False,3.43,STEM,White,780.0,5.0,Consulting,0
4699,1,True,3.5,Business,Unknown,680.0,5.0,Other,1
4700,0,True,3.15,Business,Unknown,650.0,5.0,Retail,0
4701,1,False,3.33,Business,White,660.0,5.0,Consulting,0
4702,1,True,3.16,Humanities,Unknown,670.0,4.0,Nonprofit/Gov,0
4703,0,False,3.08,Business,Black,690.0,6.0,Consulting,0
4704,1,False,3.11,Business,Hispanic,600.0,5.0,Financial Services,0
4705,1,False,3.38,Humanities,White,660.0,4.0,Financial Services,0
4706,1,False,3.17,Humanities,Hispanic,630.0,6.0,Technology,0
4707,1,True,3.11,Business,Unknown,660.0,6.0,Nonprofit/Gov,0
4708,1,False,3.33,Business,Black,740.0,6.0,PE/VC,0
4709,0,False,3.02,Business,Black,610.0,5.0,PE/VC,0
4710,1,False,3.06,Humanities,White,620.0,5.0,Technology,0
4711,1,False,3.27,Business,Asian,690.0,4.0,Nonprofit/Gov,0
4712,0,False,3.22,STEM,Black,720.0,6.0,Consulting,0
4713,1,True,3.23,Humanities,Unknown,600.0,5.0,Technology,0
4714,0,False,3.25,STEM,White,600.0,5.0,Health Care,0
4715,1,False,3.22,STEM,White,640.0,5.0,Consulting,0
4716,0,False,3.08,Humanities,Asian,610.0,5.0,PE/VC,0
4717,0,True,3.29,STEM,Unknown,610.0,4.0,PE/VC,0
4718,1,False,3.33,Humanities,Asian,670.0,6.0,PE/VC,1
4719,1,True,3.12,Humanities,Unknown,590.0,6.0,PE/VC,0
4720,1,True,3.03,Humanities,Unknown,600.0,6.0,Consulting,0
4721,1,True,2.9,Business,Unknown,580.0,8.0,Financial Services,0
4722,1,False,3.27,STEM,Black,640.0,4.0,Investment Banking,0
4723,1,False,3.2,Humanities,Black,640.0,4.0,Other,0
4724,0,False,3.55,Humanities,White,710.0,5.0,Other,0
4725,1,False,3.18,Humanities,White,660.0,4.0,Nonprofit/Gov,0
4726,1,True,3.02,Business,Unknown,620.0,5.0,Technology,0
4727,1,False,3.18,Humanities,Hispanic,680.0,5.0,Real Estate,0
4728,0,False,3.5,Humanities,Asian,630.0,3.0,PE/VC,0
4729,0,False,3.48,STEM,Hispanic,700.0,4.0,Technology,0
4730,1,False,3.29,Business,White,710.0,4.0,Nonprofit/Gov,0
4731,1,False,3.31,Humanities,White,640.0,4.0,Investment Banking,0
4732,1,False,3.25,STEM,Asian,660.0,6.0,Nonprofit/Gov,0
4733,1,False,3.29,STEM,Other,620.0,6.0,Consulting,0
4734,1,False,3.73,Humanities,Black,780.0,5.0,Nonprofit/Gov,1
4735,0,False,3.07,Business,White,670.0,5.0,PE/VC,0
4736,0,False,3.3,Business,White,650.0,4.0,Investment Management,0
4737,0,False,3.36,Humanities,Other,710.0,5.0,CPG,1
4738,1,False,3.08,Business,Asian,570.0,4.0,PE/VC,0
4739,0,True,3.19,Business,Unknown,650.0,4.0,Investment Banking,0
4740,1,True,3.19,Business,Unknown,640.0,4.0,Consulting,0
4741,0,False,2.91,STEM,Asian,570.0,5.0,Other,0
4742,1,False,3.18,STEM,White,630.0,7.0,Media/Entertainment,0
4743,1,False,3.39,STEM,Asian,700.0,5.0,Other,1
4744,0,False,3.36,Business,Hispanic,700.0,6.0,Nonprofit/Gov,1
4745,1,False,2.96,Business,Asian,640.0,5.0,Financial Services,0
4746,1,False,3.42,STEM,Other,680.0,5.0,Consulting,0
4747,1,False,3.23,Humanities,Asian,660.0,6.0,Investment Management,0
4748,1,False,3.29,Business,Other,600.0,6.0,Consulting,0
4749,1,False,3.51,Business,Black,780.0,4.0,Consulting,1
4750,1,False,3.26,Humanities,Black,640.0,5.0,Consulting,0
4751,1,False,3.17,STEM,Asian,570.0,5.0,Consulting,0
4752,1,False,3.12,STEM,Hispanic,580.0,5.0,Other,0
4753,1,True,3.23,STEM,Unknown,680.0,5.0,Investment Banking,1
4754,1,True,3.46,Humanities,Unknown,770.0,5.0,Technology,0
4755,1,True,3.24,Business,Unknown,590.0,5.0,CPG,0
4757,1,False,3.41,STEM,Black,740.0,4.0,PE/VC,0
4758,1,False,3.28,Humanities,White,630.0,3.0,Consulting,0
4759,0,False,3.1,Business,White,570.0,6.0,Health Care,0
4760,1,False,3.17,Business,Hispanic,620.0,6.0,Consulting,0
4761,1,False,3.3,Humanities,Asian,710.0,4.0,Financial Services,0
4762,0,False,3.26,Humanities,White,620.0,4.0,Investment Banking,0
4763,1,True,2.96,Humanities,Unknown,600.0,6.0,Investment Banking,0
4764,1,False,3.28,Business,White,640.0,5.0,Other,0
4765,0,True,3.09,Business,Unknown,570.0,6.0,Other,0
4766,0,False,3.27,Humanities,Hispanic,690.0,3.0,Nonprofit/Gov,0
4767,1,False,3.3,STEM,White,750.0,7.0,Technology,0
4768,0,True,3.55,Business,Unknown,700.0,4.0,Consulting,1
4769,1,False,3.29,Humanities,Black,640.0,5.0,Consulting,0
4770,0,False,3.27,STEM,Asian,700.0,5.0,Consulting,1
4771,0,True,3.5,Humanities,Unknown,670.0,5.0,Nonprofit/Gov,0
4772,0,False,3.41,STEM,Hispanic,640.0,5.0,Consulting,0
4773,1,False,3.14,STEM,Hispanic,640.0,4.0,PE/VC,0
4774,0,False,3.33,Business,Asian,700.0,4.0,Financial Services,0
4775,1,False,3.46,Humanities,White,720.0,5.0,PE/VC,0
4776,1,False,3.25,Business,Other,720.0,4.0,Consulting,1
4777,1,False,3.26,STEM,White,590.0,5.0,Real Estate,0
4778,0,False,3.23,STEM,Black,650.0,5.0,Real Estate,0
4779,1,False,3.08,STEM,Other,570.0,6.0,Consulting,0
4780,1,True,3.11,Business,Unknown,620.0,4.0,Financial Services,0
4781,0,True,3.22,Business,Unknown,640.0,5.0,Consulting,0
4782,0,False,3.28,Business,Black,640.0,5.0,Financial Services,0
4783,1,False,3.36,Humanities,Asian,650.0,5.0,Technology,0
4784,0,False,3.14,Humanities,Asian,630.0,4.0,Nonprofit/Gov,0
4785,1,False,3.36,Humanities,Black,710.0,4.0,Technology,1
4786,1,True,3.45,Humanities,Unknown,730.0,5.0,Consulting,0
4787,0,False,3.38,STEM,White,750.0,4.0,Investment Banking,0
4788,0,True,3.17,Business,Unknown,620.0,7.0,Nonprofit/Gov,0
4789,0,True,3.3,Humanities,Unknown,730.0,4.0,Nonprofit/Gov,0
4790,0,False,3.18,Business,Black,660.0,4.0,Consulting,0
4791,0,False,3.38,Business,White,720.0,5.0,Consulting,1
4792,1,False,3.28,Business,Black,690.0,5.0,Consulting,0
4793,0,False,3.44,Business,White,720.0,6.0,Consulting,0
4794,1,False,3.43,STEM,White,680.0,5.0,Investment Banking,0
4795,1,True,3.19,Business,Unknown,610.0,4.0,PE/VC,0
4796,0,True,3.27,Business,Unknown,630.0,5.0,Technology,0
4797,1,False,3.16,Business,Hispanic,640.0,4.0,Consulting,0
4798,1,True,3.48,Humanities,Unknown,610.0,6.0,Consulting,0
4799,1,False,3.33,STEM,Black,710.0,6.0,Other,0
4800,0,False,3.42,Humanities,Asian,610.0,6.0,Financial Services,0
4801,1,False,3.18,STEM,White,660.0,5.0,PE/VC,0
4802,1,True,3.21,Business,Unknown,600.0,5.0,Consulting,0
4803,0,False,3.2,STEM,Asian,570.0,5.0,Technology,0
4804,1,False,2.95,Business,Black,610.0,4.0,Financial Services,0
4805,1,True,3.54,STEM,Unknown,730.0,7.0,PE/VC,0
4806,1,True,3.09,STEM,Unknown,590.0,5.0,PE/VC,0
4807,1,True,3.09,Humanities,Unknown,570.0,5.0,PE/VC,0
4808,0,False,3.37,Business,Black,630.0,5.0,PE/VC,0
4809,1,False,3.29,Humanities,White,670.0,4.0,PE/VC,1
4810,0,False,3.26,Humanities,Other,720.0,3.0,PE/VC,0
4811,1,False,3.16,Business,White,640.0,4.0,Technology,0
4812,0,False,3.33,Business,White,680.0,5.0,Nonprofit/Gov,1
4813,1,False,3.16,STEM,White,640.0,6.0,Investment Banking,0
4814,0,True,3.38,Business,Unknown,610.0,6.0,Technology,0
4815,1,False,3.24,Humanities,Black,600.0,6.0,PE/VC,0
4816,1,False,3.11,Business,Black,650.0,4.0,Investment Banking,0
4817,0,True,3.24,STEM,Unknown,670.0,5.0,Media/Entertainment,0
4818,0,False,2.93,Humanities,Hispanic,580.0,5.0,CPG,0
4819,1,False,3.0,Business,White,660.0,5.0,Consulting,0
4820,1,False,3.27,STEM,Asian,650.0,6.0,Investment Banking,0
4821,1,False,3.18,STEM,White,570.0,3.0,Consulting,0
4822,1,True,3.01,Business,Unknown,570.0,5.0,Technology,0
4823,1,False,2.99,STEM,Asian,580.0,3.0,Investment Management,0
4824,0,False,3.3,Business,White,740.0,5.0,Consulting,1
4825,1,False,3.06,Humanities,White,580.0,5.0,Other,0
4826,1,False,3.59,STEM,White,780.0,4.0,Consulting,1
4827,1,False,3.43,Humanities,Hispanic,660.0,7.0,Other,0
4828,1,False,3.24,STEM,White,620.0,4.0,Consulting,0
4829,1,False,3.33,Humanities,Black,690.0,6.0,PE/VC,0
4830,1,False,3.03,STEM,Black,630.0,5.0,Consulting,0
4831,0,False,3.13,STEM,Asian,570.0,4.0,CPG,0
4832,0,False,3.26,Humanities,Black,640.0,6.0,Media/Entertainment,0
4833,0,True,3.61,Humanities,Unknown,680.0,4.0,Consulting,1
4834,1,True,3.37,STEM,Unknown,670.0,7.0,Financial Services,0
4835,1,True,3.16,Humanities,Unknown,570.0,6.0,PE/VC,0
4836,1,True,3.03,Business,Unknown,620.0,6.0,Technology,0
4837,1,False,3.39,Business,White,700.0,5.0,Consulting,0
4838,0,False,3.35,Humanities,White,610.0,4.0,Financial Services,0
4839,0,False,3.11,STEM,White,610.0,5.0,Health Care,0
4840,1,False,3.4,STEM,Hispanic,720.0,4.0,Consulting,0
4841,1,True,3.16,Humanities,Unknown,650.0,6.0,Other,0
4842,1,False,2.99,Humanities,White,630.0,4.0,Investment Banking,0
4843,1,False,3.26,Humanities,Asian,650.0,4.0,Investment Management,0
4844,1,False,3.33,Humanities,Asian,720.0,5.0,Other,1
4845,0,True,3.24,Business,Unknown,600.0,5.0,Consulting,0
4846,1,False,3.15,STEM,Asian,580.0,6.0,Health Care,0
4847,0,True,3.07,STEM,Unknown,650.0,5.0,Consulting,0
4848,1,False,3.38,STEM,Other,670.0,6.0,Consulting,0
4850,1,False,3.43,STEM,White,710.0,4.0,PE/VC,0
4851,1,False,3.39,Business,White,600.0,5.0,Consulting,0
4852,1,False,3.13,Business,Asian,570.0,4.0,Technology,0
4853,1,False,3.0,STEM,Asian,590.0,5.0,Consulting,0
4854,1,False,3.35,STEM,Hispanic,640.0,5.0,PE/VC,0
4855,1,False,3.29,Business,White,660.0,5.0,PE/VC,0
4856,1,False,3.3,Humanities,Asian,620.0,5.0,Consulting,0
4857,1,False,3.29,Humanities,White,670.0,5.0,Consulting,0
4858,1,True,3.01,Humanities,Unknown,580.0,4.0,Consulting,0
4859,1,False,3.39,STEM,Asian,670.0,6.0,Consulting,0
4860,1,True,3.2,Business,Unknown,610.0,6.0,Nonprofit/Gov,0
4861,0,False,3.4,Humanities,White,690.0,5.0,Real Estate,1
4862,0,False,3.09,Business,Asian,620.0,6.0,Other,0
4863,1,False,3.35,STEM,Asian,620.0,4.0,PE/VC,0
4864,1,False,3.22,Business,Black,630.0,5.0,PE/VC,0
4865,1,True,3.51,Humanities,Unknown,630.0,5.0,PE/VC,0
4866,0,False,3.64,Business,Black,720.0,5.0,Nonprofit/Gov,0
4867,1,True,3.2,Business,Unknown,650.0,4.0,Investment Banking,0
4868,1,False,3.09,Humanities,Hispanic,580.0,4.0,Health Care,0
4869,0,True,3.1,Business,Unknown,570.0,7.0,PE/VC,0
4870,1,False,3.36,Humanities,Asian,710.0,6.0,Financial Services,0
4871,1,False,3.17,Business,White,590.0,4.0,Nonprofit/Gov,0
4872,1,False,3.28,Business,White,710.0,5.0,Investment Banking,0
4873,0,True,3.37,Humanities,Unknown,720.0,6.0,Consulting,0
4874,1,True,3.29,Humanities,Unknown,650.0,5.0,Consulting,0
4875,1,True,3.03,STEM,Unknown,620.0,7.0,Consulting,0
4876,0,False,3.21,STEM,White,600.0,6.0,PE/VC,0
4877,0,False,3.07,Humanities,Asian,690.0,4.0,Consulting,0
4878,1,False,2.93,STEM,White,570.0,5.0,Technology,0
4879,1,False,3.34,Humanities,White,710.0,5.0,Other,0
4880,0,True,3.12,Humanities,Unknown,610.0,4.0,Consulting,0
4881,0,False,3.29,STEM,White,690.0,5.0,Nonprofit/Gov,0
4882,1,True,2.95,Business,Unknown,570.0,4.0,CPG,0
4883,0,False,3.25,Humanities,Asian,730.0,5.0,Financial Services,1
4884,1,True,3.02,Business,Unknown,580.0,3.0,Other,0
4885,0,True,3.39,Humanities,Unknown,740.0,7.0,Other,1
4886,1,True,3.1,Humanities,Unknown,640.0,5.0,Technology,0
4887,1,False,3.53,STEM,Hispanic,700.0,4.0,Health Care,1
4888,0,True,3.03,Humanities,Unknown,580.0,4.0,Health Care,0
4889,1,False,3.26,Humanities,Other,630.0,3.0,Investment Banking,0
4890,0,False,2.98,Humanities,White,570.0,5.0,Health Care,0
4891,1,False,3.39,Business,White,740.0,5.0,Nonprofit/Gov,0
4892,1,True,3.03,Humanities,Unknown,590.0,4.0,PE/VC,0
4893,1,True,3.15,Humanities,Unknown,600.0,3.0,Investment Banking,0
4894,0,False,3.17,Humanities,White,640.0,3.0,Nonprofit/Gov,0
4895,0,True,3.13,Business,Unknown,650.0,6.0,Investment Banking,0
4896,1,False,3.28,Humanities,White,620.0,4.0,Nonprofit/Gov,0
4897,1,False,3.17,Business,Asian,660.0,6.0,Consulting,0
4898,0,True,3.27,STEM,Unknown,660.0,5.0,Health Care,0
4899,1,False,3.45,Business,Black,720.0,4.0,Other,0
4900,1,False,3.38,STEM,Asian,640.0,5.0,Health Care,0
4901,1,False,3.31,Business,White,660.0,6.0,Technology,1
4902,0,True,2.65,Humanities,Unknown,570.0,6.0,Investment Banking,0
4903,0,False,3.36,Humanities,Asian,710.0,6.0,Nonprofit/Gov,1
4904,1,False,3.34,Humanities,White,570.0,6.0,PE/VC,0
4905,1,False,3.15,Business,Hispanic,630.0,4.0,Investment Banking,0
4906,1,False,3.36,Humanities,Asian,640.0,5.0,Consulting,0
4907,1,True,3.31,Business,Unknown,690.0,5.0,Investment Banking,0
4908,1,False,3.19,Humanities,Asian,610.0,7.0,Technology,0
